,date,20S20N,20N50N,50N90N,20S50S,50S90S
54,1854-07-02,-0.12281264475683429,-0.07310271889241449,-0.11058464650943733,-0.10426308822877672,1.0536752018354036
55,1854-08-01,-0.1430207455283039,-0.1827407827753973,-0.3660563700553894,-0.1449701442864466,-0.29693682414458067
56,1854-09-01,-0.23346306689779794,-0.3289134013812145,0.188483883720437,0.05360708984954954,-0.49316866826188743
57,1854-10-01,-0.25001509557222334,-0.1707444298085079,0.7637405734108711,0.03616478769151854,-0.3393267546942127
58,1854-11-01,-0.22937295374924815,-0.1521262562008019,1.5479299316850756,-0.03743147927417567,0.3785544096950275
59,1854-12-01,-0.38336562277658004,-0.24680495561949556,1.1906238472750772,-0.11278749449354564,1.080846781182288
60,1855-01-01,-0.45457563103053644,-0.7433208670278191,0.3755842693061595,-0.11954117849694512,-0.033662963733604556
61,1855-01-31,-0.4504153154869073,-0.4201055268410414,0.33173534104179225,-0.150882498205533,-0.05306477359198425
62,1855-03-02,-0.5642399869663564,-0.2423295557002234,0.4008797915566902,-0.00733134556190862,-0.15103669742856596
63,1855-04-02,-0.476990887191846,0.16451062855929877,-0.7540285962208486,-0.03591292088322007,-0.2020371370573173
64,1855-05-02,-0.47906692134347395,0.10116829160853058,-0.3659278344035215,-0.04991493407902681,0.9067351858493851
65,1855-06-02,-0.4607076983591014,-0.053424237939339037,-0.27417119262406686,-0.12642263882838733,0.8035525507341958
66,1855-07-02,-0.3403485761615457,-0.16518688221816547,-0.2626613932761188,-0.025650110122796832,0.5818257382455272
67,1855-08-01,-0.20440134948069044,-0.1604550446504618,-0.017928963561132605,-0.10826758399036862,-0.13754455813105437
68,1855-09-01,-0.1057482925551767,-0.1300355289330355,-0.3958993469594816,-0.0758070608228536,-0.015371446433931624
69,1855-10-01,-0.13314006441169113,-0.057631464447467806,-0.8509763541964048,-0.09852520673564413,0.7426396271786473
70,1855-11-01,-0.13787219314792765,-0.4007509543025094,-0.3296229324021738,-0.146341635402905,-0.7330397341622188
71,1855-12-01,-0.06274081726843406,0.2314488977291944,-0.2630472719321233,-0.2280124085840498,-0.396404598961567
72,1856-01-01,-0.0724407041801669,0.01051337428862098,-0.5662121851134145,-0.15832708843879573,-0.4178549208948539
73,1856-01-31,-0.07324945592205268,-0.20433208785209445,-1.0145648479876286,-0.13637350125259218,-1.6175072542714588
74,1856-03-01,-0.10026986221322431,0.07694075873422435,-0.7135056372046051,-0.1588219053177795,-0.3180760007482206
75,1856-04-01,-0.17130217014073423,-0.008322129693283387,-0.5988194472487294,-0.23647111676564236,-0.35533009769682167
76,1856-05-02,-0.09929121579040157,-0.2835840820059161,-0.20448279267884573,-0.16986443615110147,-0.9063691771541471
77,1856-06-01,0.06330271734248072,-0.10649583277671582,0.14117620879903825,-0.06362665545191248,0.6043685096187517
78,1856-07-02,0.0898195991280204,-0.18919881804191618,0.18094376688435432,-0.029985143987005358,0.23960092298085556
79,1856-08-01,0.03212261112412307,-0.10572502287351426,-0.05039193518666707,-0.1451641428128596,0.47937554435824836
80,1856-08-31,0.11241162116579062,-0.12790756129942338,-0.25231182845357125,-0.1693061005557297,0.3014289815666302
81,1856-10-01,0.16543713652714587,-0.12798457049439094,0.23760706373445828,-0.06762201426874981,-1.5674160445894927
82,1856-11-01,0.16320583991137028,-0.02400446419471791,1.2836710860639755,-0.07560274098904074,-0.45171927720957683
83,1856-12-01,0.16720095135758584,-0.7369083980178743,2.3424322654526293,-0.051837070782596584,0.01540306090669219
84,1857-01-01,0.05642395764760977,-0.3794058559722657,0.4462234024624081,0.046509927598322065,0.14964080542449665
85,1857-01-31,0.13175578873875793,0.13419273396544895,0.41808734466093256,-0.09829709241608953,-0.3313512063191979
86,1857-03-02,0.06571947102719378,-0.33273853914732854,0.1421258315114926,-0.1431987303226947,0.467683640697544
87,1857-04-02,0.06654139533998205,-0.3634011408178708,0.003019281837964627,-0.17291049726384244,-0.07492798452881289
88,1857-05-02,0.15759806555212208,-0.4461921280699812,0.12322792157232243,-0.13486010980091123,-0.6342915170819197
89,1857-06-02,0.18911033100891927,-0.1487763561131601,0.25815297904944146,-0.09244135076528437,-0.5182927342741266
90,1857-07-02,0.11131961133190771,0.12071625469667424,0.284306948290066,-0.1269407260325579,0.5092569159107825
91,1857-08-01,0.03380027613400216,-0.003375429258881013,0.07250995416063688,-0.10301587707328963,-1.3505778197501854
92,1857-09-01,-0.051716262255013135,0.02094724813753146,0.3187946795473522,-0.00706163887934963,-0.3844890797163032
93,1857-10-01,-0.1120398026958469,-0.10382226566258623,0.1311737201965002,-0.033396669572709925,1.2844273405047488
94,1857-11-01,-0.03976667380254639,-0.09317033650143003,0.6347479048357059,0.015362716842332702,-0.46384397989157833
95,1857-12-01,0.030926663052412096,0.23916520591342305,-0.23561894264051375,-0.08176599017701847,-0.9452787703510808
96,1858-01-01,0.12272979112088933,-0.5401170734596121,-0.749938562777487,0.08401241076467159,-0.15043898565238578
97,1858-01-31,0.08117023384511413,-0.5806205552157166,-1.6545003695899823,0.12399099516164824,-0.11822053792718634
98,1858-03-02,0.08750922035204667,-1.0507556852746234,-0.7264021404059804,-0.006371779515120579,0.2556497568586167
99,1858-04-02,0.11372715010281809,-0.3957388817174774,0.07678362673436823,0.06242152836665582,-1.5866808170032698
100,1858-05-02,0.08548977283271597,-0.2589137765448868,-0.81768422275087,0.1327933633797329,-0.06638619899237597
101,1858-06-02,0.0648314702681887,-0.12152775578522323,-0.3687544875651838,0.04013865216148815,0.7927051554104594
102,1858-07-02,-0.059562588470782885,-0.19572746072594782,-0.14668864232936585,0.08064798844941379,1.174692854147878
103,1858-08-01,-0.0008648938625128721,0.04106827984406891,-0.3927298903038263,0.06382949693568207,-0.6209529701409906
104,1858-09-01,-0.009720281503462047,-0.07785982633305366,-0.8912235214534121,-0.06763341285756042,-0.48221685371180456
105,1858-10-01,-0.054322176886500984,-0.0793389113706553,-2.059260341497236,0.08312340306423494,0.03730497972986768
106,1858-11-01,-0.05940807243013069,-0.0876838998843823,-0.005038258970955667,0.0052266128771520926,-0.4906038004150446
107,1858-12-01,-0.06780765971546998,-0.09525482549690878,-0.570471693554083,0.11873169946983353,0.009077320317317117
108,1859-01-01,-0.049334624979337605,0.339890249744883,-1.636181494616352,0.05386938393968421,-0.20951713702214647
109,1859-01-31,0.11171153336175621,-0.01266646195682597,-1.602706794240106,0.03588501140086464,-0.4814329117109537
110,1859-03-02,0.07313449341694422,0.05691743984243658,1.094498198704315,-0.03478783036115374,0.7472627367963298
111,1859-04-02,0.11371865927458202,-0.17249644765968242,1.0734362563567288,0.00221391069993615,-1.0354350611210918
112,1859-05-02,0.141333526693586,0.017255734291097724,0.01529933060555777,0.08437992503530722,-0.46175740025654477
113,1859-06-02,0.20655390099847182,0.04297750849309523,0.007534805930276889,0.03884627429113152,-1.2672920525726283
114,1859-07-02,0.19981753074426933,0.009593159615064906,0.058524184190559936,0.130283461242243,-0.6049470886838719
115,1859-08-01,0.33515340835248253,-0.06068362363862434,0.04125129900535285,0.024003213243020127,0.03234442140802685
116,1859-09-01,0.3093932900869163,0.040317860020138596,-0.2731269008324375,0.07732069864482582,0.9875991963587012
117,1859-10-01,0.30500161261238645,-0.03305498075900459,-1.6280520282126076,0.08510419172836237,0.4009194388088133
118,1859-11-01,0.46438813674916446,0.02858323951284092,-1.3238367330121719,0.08736367676283407,1.105516944550061
119,1859-12-01,0.3849057126560069,-0.424871603575923,0.5041576780968455,0.012322379080899282,0.1746419601938669
120,1860-01-01,0.551216757534462,-0.01212742094406849,0.48095689406960673,0.21503273037546933,0.6142437055896721
121,1860-01-31,0.647188743865911,0.44088949011768364,-1.0197104867632163,0.08995846637066052,0.8351034904607673
122,1860-03-01,0.5132691146725392,-0.07350949414814067,0.06380846496938375,0.12982483429499325,0.5266247316231443
123,1860-04-01,0.4340316912027333,-0.16589743724648542,0.213528659452777,0.11182676999595742,-0.1948527152728161
124,1860-05-02,0.5281927333933254,-0.07547908369093648,-0.458829186719413,0.2435461344749683,-0.764556455102138
125,1860-06-01,0.48039381089677136,-0.09352335390434519,-0.22352344836707516,0.03756862769921554,0.18283493255586336
126,1860-07-02,0.30551444214523826,-0.0181527094044327,-0.14050741124736987,0.0554301964960473,1.5687327482043543
127,1860-08-01,0.08847834789384024,-0.14584297286853598,0.17612091138249752,0.0032329008070064447,-0.25783412717996157
128,1860-08-31,0.11100834864510034,-0.16712858161417898,0.24766519873622883,0.12761139112109277,0.9819048926287905
129,1860-10-01,0.10524051308379967,-0.15784756984788828,0.5808526321131922,0.04857445405912131,-0.3424943999214065
130,1860-11-01,-0.019238507573447805,-0.18349412076469207,1.3008850874827544,0.06278134270434066,0.8201569957721517
131,1860-12-01,-0.1858544036617218,-0.3732644773224365,1.1870123445252148,-0.005740036179645358,0.682729535995577
132,1861-01-01,-0.20168217322162718,-0.1803108361562522,1.2534014633235984,-0.05734651636316812,1.1820586929672459
133,1861-01-31,-0.2912797543889951,-0.006571219517127247,0.8923851083153238,0.03568833847901942,-0.14553337694195534
134,1861-03-02,-0.29131503992709895,0.26881081484754077,0.5844021070856513,0.07607004792453154,-0.7216689524294395
135,1861-04-02,-0.12296642240272604,-0.0009667433266713488,-0.04385170362786539,0.11549564858688655,-1.612588385970696
136,1861-05-02,-0.08605352210986439,-0.06643222339096155,-0.1391908717441197,0.14796558795012515,-0.28354526449317063
137,1861-06-02,-0.08422130478390955,0.22650271602924477,0.05980271056131414,0.07551361148756541,1.4376202572363184
138,1861-07-02,-0.07887533867932461,0.16839705583754494,0.36284268147505827,0.09062352605587876,-0.30673681086250326
139,1861-08-01,0.030282712973303205,0.15287859371795776,0.2303817914385604,0.08450588994060126,0.691766218733278
140,1861-09-01,0.014770273869373796,0.02890422256137981,0.3847772608912692,0.08879672338451883,-0.057145957589426644
141,1861-10-01,0.04384052559584006,0.17487108096207749,-0.6456881644477903,0.04016817076569623,1.1083706314707626
142,1861-11-01,0.01649928411052315,0.3129459344797283,-0.9958617884236105,0.06833254905615149,-0.6892289647033181
143,1861-12-01,0.04465003388247624,0.3269777501188855,-0.9706317186766569,0.01878389578655515,-0.6241494206037146
144,1862-01-01,0.11526790740293791,0.3416958515296642,1.1952680623658978,0.1222287689819268,1.8705912422545907
145,1862-01-31,0.18258816710817882,0.19996017337433614,1.1344769295434958,0.03342397730136781,2.386512856119964
146,1862-03-02,0.05151843787251664,0.1802692612542387,-0.09433457706214199,0.08405384989225695,0.5775398088851205
147,1862-04-02,0.08075374538975666,-0.2513708403222381,0.10595626948838799,-0.005006157262755551,0.32233351429590584
148,1862-05-02,0.06828567029157284,-0.002469218161650133,0.3198363578484873,0.03707439869248219,-1.2242684299438054
149,1862-06-02,0.08784234907761856,-0.1969158738596093,-0.16888691155020297,0.064071846926538,-0.3413988580560101
150,1862-07-02,0.1873643586315552,-0.21988872224119405,-0.008444608308252555,0.023592264522505957,-0.5141606522734321
151,1862-08-01,0.3191543450766403,0.021688800266815633,0.04546803442553937,0.04129175839608479,1.3107016644812575
152,1862-09-01,0.3230053244785154,-0.026330702797110916,0.49470868647932775,0.03533546953696032,0.5096540333173039
153,1862-10-01,0.4141140946186397,0.009311908486552056,0.3213242256254034,-0.04086326353450431,0.2899992163944489
154,1862-11-01,0.4101489215339029,-0.014780974662585322,0.5950158298648489,-0.02888553895303403,0.1563376178430076
155,1862-12-01,0.3562515018728618,-0.02803586092875321,0.9254944562495382,0.10957467723892478,0.20091656759200305
156,1863-01-01,0.40248101677343584,-0.1112826279348269,-1.3376018176399498,0.17086391300915693,-1.0358597833717909
157,1863-01-31,0.3984614989012698,-0.2642096084914556,2.5173209824710625,0.20838763967765317,-1.1402884455008007
158,1863-03-02,0.31528468692755496,-0.4490497824820636,-0.19806371295936742,0.22773915181608118,-0.16220839914589646
159,1863-04-02,0.36064950024263,-0.6046745762122896,0.10686640525688063,0.18081696015838133,0.5442936723188438
160,1863-05-02,0.45312322121509396,-0.4241537073637005,0.30540885878122026,0.05255507661405545,0.2440462354404076
161,1863-06-02,0.512654967012395,-0.2625706806598487,0.3273078384374912,-0.003979356844126869,-0.5621569812123255
162,1863-07-02,0.5187753251688036,-0.10910587061607657,0.12800507733288669,0.07807924014923628,1.2314197536811378
163,1863-08-01,0.5442509190719989,-0.09866429250973852,0.0157115069554834,0.12559805150408465,-0.14698622635327752
164,1863-09-01,0.5125800929833986,-0.2963047272330641,0.3718991123154751,0.054521549733124175,-0.8396958951762485
165,1863-10-01,0.5346619678243769,-0.08303894230334663,1.0507522299814127,0.08476424909571278,-0.5622808288406134
166,1863-11-01,0.6096327394790251,0.1514024571811774,0.4750965074613873,0.07157829986090292,-0.6694938761773415
167,1863-12-01,0.655082686600224,0.16248042454958522,-0.7537589379996916,-0.07833219736562569,-0.6762808634751423
168,1864-01-01,0.6608620235319904,-0.39686690000496583,1.0076877985966348,0.09266741057189165,-1.2768203761041832
169,1864-01-31,0.5566850366202516,-0.029594502019335778,-0.4101729368038889,0.08151247899650116,-0.045680834824281646
170,1864-03-01,0.3477481306466643,-0.11402390333353196,-1.3319134413121958,-0.14236763448178635,0.0618986982765648
171,1864-04-01,0.3405407335089876,0.05484285810160827,-0.4157238434374335,-0.07980759290194328,0.3695943569993574
172,1864-05-02,0.20224261103209074,0.05993056668114605,0.6456636989510685,-0.02986790780391857,1.186401363552335
173,1864-06-01,0.29478507085127603,-0.01909671548372671,0.501325842143558,-0.05645013360759776,0.19625779050866754
174,1864-07-02,0.2297470377293962,0.02008689505748862,0.4508559491332562,-0.0072487030292336385,-0.6450535543315254
175,1864-08-01,0.1522945332374661,0.18744648658486085,0.23982921463846196,-0.07386407989662302,0.11949244820829108
176,1864-08-31,0.02243313468437691,0.038576984190228814,0.03905520123669248,-0.009477456055549283,0.6244485117574357
177,1864-10-01,0.06277256707807055,0.20143444885860617,0.4923827547034989,-0.00358366608054439,-0.014199203821561923
178,1864-11-01,0.0824084326777097,0.18720329886446052,1.225070213776121,-0.07709103154621744,-0.6115405474336626
179,1864-12-01,-0.0123319619995641,0.05246820126052398,2.065560765979768,-0.03110139728391914,-0.9159591125276165
180,1865-01-01,-0.08412987699125551,-0.6193646557665602,-0.04377510398396112,-0.062083025696381355,0.476274777959361
181,1865-01-31,-0.0626033732387441,0.16701652756387375,0.2765539117246192,0.06415047552218311,-0.34824747816230683
182,1865-03-02,-0.014396191229423039,0.06827749681548312,1.367447939858323,0.04239982350719629,-0.7205928469599314
183,1865-04-02,-0.02326288569747703,0.3401067450741948,-0.8849850394379359,-0.028474803577694274,0.18703208418108375
184,1865-05-02,-0.06269731623092412,0.16463266938797005,0.06772483538043161,-0.14326229551494407,-0.26432980157801467
185,1865-06-02,-0.0034820296345401403,0.29998285168818484,0.1616334471758023,-0.12200293051193967,-0.2349633364849808
186,1865-07-02,0.0059204970576729465,0.2389354576870346,0.10247064277518803,-0.10770824736658824,-0.12266353040467948
187,1865-08-01,-0.04759076617028768,0.15475947958333336,0.08134063352986232,-0.040894029436572055,0.44918641937394455
188,1865-09-01,0.05084522089271104,0.2790253310638491,0.3166155720646202,-0.0028581775868019577,-0.8487644767210156
189,1865-10-01,0.06257242676650776,0.3162737533534141,0.8952550764760758,-0.03119202808073851,0.7808338782686235
190,1865-11-01,-0.027694641258221964,0.2277264640505905,1.3866123011990226,-0.097626016145,-0.3771848643240787
191,1865-12-01,0.20272786622194872,-0.17866695765110308,2.5595025349865352,-0.06853565647912774,-0.26779795208028645
192,1866-01-01,0.21518166988505527,0.19673916915911605,1.8357189306928205,-0.14098289248437368,0.10765511946920014
193,1866-01-31,0.2574714044922075,0.18473759036356796,0.7295830438390851,-0.1129177396904879,-0.32197061627965695
194,1866-03-02,0.19969851973951336,0.3507270681680552,2.443088669661279,-0.1378864374460136,-0.06349379030365299
195,1866-04-02,0.10193206406552235,0.22544061366488677,1.3257026594480408,-0.1025137513294112,0.9996979001033992
196,1866-05-02,0.14097311877378615,0.15405428473690108,0.4439086932088685,-0.06774753715973247,0.5852940142577268
197,1866-06-02,0.0723250728638618,-0.11353999009787685,0.13858839425535052,-0.047412534667898854,0.7162747201295474
198,1866-07-02,0.011309083026333155,-0.11710364435145948,0.3602994044259731,-0.10200144392763377,1.4634295365149512
199,1866-08-01,-0.003859790978935962,0.08072790653045558,0.5928636903712459,-0.06977417301919786,-0.5077697052041685
200,1866-09-01,-0.02515734031624106,0.14600724017918765,0.7407423398619812,-0.10913654085243252,-0.5260180184509125
201,1866-10-01,-0.018531630263339594,0.130420536527879,0.5184547200751695,-0.09625567775833588,-0.469058842544797
202,1866-11-01,-0.024704861464840633,0.03173388192493576,-0.06582289884028114,-0.03380229492830722,0.5770008485143876
203,1866-12-01,-0.044853467893119614,0.11713859623347389,1.0204068297543927,-0.05031156641388179,0.45478765920313435
204,1867-01-01,-0.014417311221905038,0.2925035488597132,0.5317939317337732,-0.07143718628776696,-0.3172825066005771
205,1867-01-31,-0.052771952283080736,-0.12430256761928149,0.17054043510705696,-0.12796509659449384,-0.09381021266329981
206,1867-03-02,0.016101050290046715,-0.3427997011565367,-0.3541821730646859,-0.009149230424782218,-0.5152601822215388
207,1867-04-02,0.04810002729266216,0.12342399419742378,-0.06229982939839829,-0.02530102115349564,0.07213537111920232
208,1867-05-02,0.01906755633905277,-0.07807728057457552,-0.5442436926874166,-0.028875728335151507,-0.6971531009563705
209,1867-06-02,0.05556905476407792,0.16174382102059326,-0.09042219860828027,0.025899060597851076,-0.5175933134309787
210,1867-07-02,0.06296410573321509,-0.06281124811164318,-0.15768223678492177,0.0034492442150622082,-0.5607446710646968
211,1867-08-01,0.027496523188972333,-0.12942162091331966,0.08781333534130908,-0.006994551433535889,0.691106554966467
212,1867-09-01,-0.12295713420064658,-0.2038849836621921,-0.133622946899834,-0.01342221619125894,-0.04354539790037393
213,1867-10-01,-0.06610660322792228,-0.18470639875670258,0.19467974041742764,-0.021977906590166185,-0.114742618522655
214,1867-11-01,0.021985287368863737,0.009773529353196864,-0.4558624190980822,-0.05503052371307149,-0.8467787378087905
215,1867-12-01,0.0028470089048937552,0.09601019350043316,-0.4910710547419228,-0.02937694264159063,0.007178915967585908
216,1868-01-01,0.21282791820726743,-0.30316841304835407,-0.1448066232798908,-0.050299276438238394,-0.21490597865630434
217,1868-01-31,0.24628381052082204,-0.7236778049734198,-0.23991379372498045,0.029158710122146658,0.12811756381540818
218,1868-03-01,0.16343946366572482,-0.20821465173281695,-2.2053240858489858,0.09624003186382879,0.17916729583677693
219,1868-04-01,0.07046421708417938,0.11472421136807043,-1.2514710285076944,0.16354403441499699,0.3267847372606809
220,1868-05-02,0.07313669212072682,-0.18069102338580478,-1.551602376590722,0.1305136582124078,0.7920230237686212
221,1868-06-01,0.07955675963069098,-0.10982182080903158,-0.1130623986753676,-0.00696283510842477,-0.6905163245296819
222,1868-07-02,0.08237693928799672,-0.07833497211208851,-0.15100229353100758,0.009940852484987772,-1.9218964095894364
223,1868-08-01,-0.057574684258497655,-0.15434042859368446,-0.2011697729224693,0.02861198196467285,-0.06016437198675817
224,1868-08-31,-0.0665628936267808,-0.033817968897494666,-0.4403643683704104,0.03714404853639053,0.008493874109092303
225,1868-10-01,-0.048729695893939606,-0.3045661203513532,-0.7335858704310567,0.10113063636811148,-0.05059002268046697
226,1868-11-01,0.020261728957109426,-0.41866911640767057,0.25857358203410286,0.1730958408191441,0.23227039232529023
227,1868-12-01,0.15941619090273207,-0.469623492488779,0.39862475862955193,0.14533764134768035,0.5221699318007609
228,1869-01-01,-0.021355416263475036,-0.17507640806257996,-0.5543112306034459,0.04181261800357561,0.43785370328112094
229,1869-01-31,0.03747030971595677,0.10890953616041088,-1.0266837552691186,0.1331921735475703,-0.22466152403546857
230,1869-03-02,0.1239088015603329,-0.44948162389442814,-0.4437023027559235,0.1696156546089469,-0.5113256316620323
231,1869-04-02,0.0026530211562203476,-0.09937675642908061,-1.363025176177871,0.061127544681085055,1.5511340622217062
232,1869-05-02,0.10252281666629415,-0.30111055367405015,-0.15645209043685782,0.11735902513640895,0.7518328533872136
233,1869-06-02,0.1680115313355941,-0.2059541942112446,-0.23761492293931497,0.04645603880521776,1.6900913002287155
234,1869-07-02,0.10983744414085095,-0.07490068703600627,-0.4161522678392089,0.03433556577374475,-0.4551678248109283
235,1869-08-01,0.1286202921714903,-0.1748704032655155,-0.12372992481999745,-0.032629402439454225,1.970499313821648
236,1869-09-01,0.05059863810811294,-0.23450590373136038,0.007429100335571093,0.024326245672796176,0.18234941860146137
237,1869-10-01,-0.03809143513615254,-0.38435166018609834,-0.2408061242005033,0.14044182357025647,0.2724076969085161
238,1869-11-01,-0.043606616300849055,-0.2390094180300366,0.8113425753218735,-0.030837469232039894,-0.7041857296754301
239,1869-12-01,-0.04841982346852092,0.05018961478606343,0.1963609646690827,0.08166183772715385,-0.4473833882877898
240,1870-01-01,-0.010093900939352807,0.38499928578409026,1.4332174415375505,0.0026942520865986808,0.03616328157886528
241,1870-01-31,-0.16450055894426896,0.1654982901177391,0.4891868301030513,0.016311780545038346,-0.7236454599334365
242,1870-03-02,-0.08601644662110175,-0.41437943245915676,0.25774446103662285,0.02865651699778482,-0.45600271745297505
243,1870-04-02,-0.1987715179457723,-0.20979266963450982,-1.127975658047319,0.022550411035126672,0.4105760917319117
244,1870-05-02,-0.20067689828380253,-0.31263244361934994,0.1690833501357929,0.05970595354915531,-0.2888263772335051
245,1870-06-02,-0.20452126727832365,-0.236445554153363,0.37837760498200623,-0.032554593777547325,-0.16936347521783546
246,1870-07-02,-0.17807089886883887,-0.2490881947846333,0.2741111613281646,-0.060808158125098544,-0.7312104281338918
